OID_,OBJECTID,GEO_ID,TYPE_DESC,SCODE_NAME,LCODE_NAME,NAME
1653,4305900,344.000000000000000,CGSP,344,344,ERINGATE PARK
1654,4305752,204.000000000000000,CGSP,204,204,CHERRY BEACH CLARKE BEACH PARK
1655,4305753,1211.000000000000000,CGSP,1211,1211,BRULE GARDENS TRAFFIC ISLAND
1656,4306059,108.000000000000000,CGSP,108,108,BISHOP PARK
1657,4306581,59707.000000000000000,CGSP,59707,59707,TRCA LANDS (  6)
1658,4306582,1601.000000000000000,CGSP,1601,1601,ZION HISTORICAL CEMETERY
1659,4306583,271.000000000000000,CGSP,271,271,DENISON PARK
1660,4306584,640.000000000000000,CGSP,640,640,LIVINGSTONE PARK
1661,4306585,1350.000000000000000,CGSP,1350,1350,HILLINGDON - WOODROW PARKETTE
1662,4306586,28.000000000000000,CGSP,28,28,ALLANHURST PARK
1663,4306587,262.000000000000000,CGSP,262,262,DEAN PARK
1664,4306565,821.000000000000000,CGSP,821,821,PINTO PARK
1665,4306566,59851.000000000000000,CGSP,59851,59851,TRCA LANDS ( 90)
1666,4306567,59703.000000000000000,CGSP,59703,59703,TRCA LANDS (  2)
1667,4306568,59704.000000000000000,CGSP,59704,59704,TRCA LANDS (  3)
1668,4306564,464.000000000000000,CGSP,464,464,HARRYETTA GARDENS
1669,4305754,363.000000000000000,CGSP,363,363,FATHER CAULFIELD PARK
1670,4306516,1299.000000000000000,CGSP,1299,1299,FAIRMEADOW PARKETTE
1671,4306095,27844.000000000000000,CGSP,27844,27844,SCARBOROUGH VILLAGE RECREATION CENTRE - Building Grounds
1672,4306192,1046.000000000000000,CGSP,1046,1046,TORONTO ISLANDS - CENTRE ISLAND PARK
1673,4306532,492.000000000000000,CGSP,492,492,HILLSBOROUGH PARK
1674,4306533,723.000000000000000,CGSP,723,723,MISTY HILLS PARK
1675,4306530,67.000000000000000,CGSP,67,67,BAYCREST PARK
1676,4306531,123.000000000000000,CGSP,123,123,BRAMBER WOODS PARK
1677,4306569,59705.000000000000000,CGSP,59705,59705,TRCA LANDS (  4)
1678,4306570,931.000000000000000,CGSP,931,931,SEASONS PARK
1679,4306517,1563.000000000000000,CGSP,1563,1563,VOYAGER COURT SOUTH CUL-DE-SAC
1680,4306518,59724.000000000000000,CGSP,59724,59724,TRCA LANDS ( 23)
1681,4306519,59725.000000000000000,CGSP,59725,59725,TRCA LANDS ( 24)
1682,4306520,58884.000000000000000,CGSP,58884,58884,4560 EGLINTON AVE W PARK
1683,4306193,1633.000000000000000,CGSP,1633,1633,BEACH SKATEPARK
1684,4306194,25102.000000000000000,CGSP,25102,25102,ALEXANDER THE GREAT PARKETTE
1685,4306195,31617.000000000000000,CGSP,31617,31617,ANTIBES COMMUNITY CENTRE - Building Grounds
1686,4306196,2032.000000000000000,CGSP,2032,2032,BOB ACTON PARK
1687,4306060,27842.000000000000000,CGSP,27842,27842,NORTHWOOD COMMUNITY CENTRE - Building Grounds
1688,4306588,905.000000000000000,CGSP,905,905,ROYAL ROUGE TOT LOT
1689,4306589,669.000000000000000,CGSP,669,669,MALVERN WOODS
1690,4306590,1155.000000000000000,CGSP,1155,1155,YORK MILLS PARK
1691,4306534,59726.000000000000000,CGSP,59726,59726,TRCA LANDS ( 25)
1692,4306535,59727.000000000000000,CGSP,59727,59727,TRCA LANDS ( 26)
1693,4306571,529.000000000000000,CGSP,529,529,IRMA BURMAN GREENBELT PARK
1694,4306572,1487.000000000000000,CGSP,1487,1487,ROUGE NEIGHBOURHOOD PARK
1695,4306573,898.000000000000000,CGSP,898,898,ROUGE PARK - ROUGE BEACH PARK
1696,4306578,733.000000000000000,CGSP,733,733,MOORE PARK
1697,4306579,174.000000000000000,CGSP,174,174,CENTRE PARK
1698,4306580,59706.000000000000000,CGSP,59706,59706,TRCA LANDS (  5)
1699,4305968,599.000000000000000,CGSP,599,599,LAMBTON - KINGSWAY PARK
1700,4305943,40.000000000000000,CGSP,40,40,ANSON PARK
1701,4305945,1096.000000000000000,CGSP,1096,1096,WELLESLEY PARK
1702,4305944,627.000000000000000,CGSP,627,627,LEYTON TOT LOT
1703,4304842,1069.000000000000000,CGSP,1069,1069,VALLEYFIELD PARK
1704,4304821,839.000000000000000,CGSP,839,839,PRINCESS ANNE PARK
1705,4304822,327.000000000000000,CGSP,327,327,EDITHVALE PARK
1706,4305993,1145.000000000000000,CGSP,1145,1145,WOODBINE BEACH PARK
1707,4305974,880.000000000000000,CGSP,880,880,RIVERLEA PARK
1708,4305975,990.000000000000000,CGSP,990,990,ST. PATRICKS SQUARE
1709,4305976,2111.000000000000000,CGSP,2111,2111,WESTROSE AVE TRAFFIC ISLANDS
1710,4304763,545.000000000000000,CGSP,545,545,JEFF HEALEY PARK
1711,4304838,693.000000000000000,CGSP,693,693,MAXOME PARK
1712,4304839,190.000000000000000,CGSP,190,190,CHATSWORTH RAVINE
1713,4306026,761.000000000000000,CGSP,761,761,NORTH BENDALE PARK
1714,4306027,1149.000000000000000,CGSP,1149,1149,WOODSWORTH PARK
1715,4306001,1023.000000000000000,CGSP,1023,1023,TALWOOD PARK
1716,4304787,240.000000000000000,CGSP,240,240,WEST TORONTO RAIL PATH
1717,4304815,787.000000000000000,CGSP,787,787,ORCHARD PARK
1718,4304770,381.000000000000000,CGSP,381,381,FOUNTAINHEAD PARK
1719,4305936,457.000000000000000,CGSP,457,457,HAMPSHIRE HEIGHTS PARK
1720,4305949,445.000000000000000,CGSP,445,445,GREENWOOD PARK
1721,4305978,523.000000000000000,CGSP,523,523,INDIAN LINE PARK
1722,4304816,1709.000000000000000,CGSP,1709,1709,DENTONIA PARK GOLF COURSE
1723,4304794,1953.000000000000000,CGSP,1953,1953,SCARLETT WOODS GOLF COURSE
1724,4304823,658.000000000000000,CGSP,658,658,LYNNGATE PARK
1725,4309602,1080.000000000000000,CGSP,1080,1080,VRANDENBURGH PARK
1726,4309622,412.000000000000000,CGSP,412,412,GLASGOW STREET PARKETTE
1727,4309662,46342.000000000000000,CGSP,46342,46342,FOURTH STREET PARKETTE
1728,4304423,2401.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
1729,4305979,604.000000000000000,CGSP,604,604,LANGFORD PARKETTE
1730,4306003,824.000000000000000,CGSP,824,824,PLOWSHARE PARK
1731,4306004,371.000000000000000,CGSP,371,371,FIRGROVE PARK
1732,4306005,1092.000000000000000,CGSP,1092,1092,WAYNE PARKETTE
1733,4306006,1233.000000000000000,CGSP,1233,1233,CHESTNUT PK RD - THORNWOOD RD TRAFFIC ISLAND
1734,4304836,168.000000000000000,CGSP,168,168,CEDAR RIDGE PARK
1735,4304837,1027.000000000000000,CGSP,1027,1027,TELFER PARK
1736,4304824,14063.000000000000000,CGSP,14063,14063,VILLAGE GREEN PARK
1737,4304833,810.000000000000000,CGSP,810,810,PELLATT PARKETTE
1738,4304834,1400.000000000000000,CGSP,1400,1400,MACKLIN HANCOCK PARK
1739,4305969,59815.000000000000000,CGSP,59815,59815,TRCA LANDS ( 55)
1740,4305950,835.000000000000000,CGSP,835,835,PRIMROSE AVENUE PARKETTE
1741,4304764,59443.000000000000000,CGSP,59443,59443,311 STAINES RD
1742,4304765,31529.000000000000000,CGSP,31529,31529,BEDFORD PARK COMMUNITY CENTRE - Building Grounds
1743,4304766,46582.000000000000000,CGSP,46582,46582,KILGOUR PARKETTE
1744,4304742,73.000000000000000,CGSP,73,73,BEATY BOULEVARD PARKETTE
1745,4304743,719.000000000000000,CGSP,719,719,MILLWOOD PARK
1746,4306019,2077.000000000000000,CGSP,2077,2077,GREENBRAE PARKETTE
1747,4306020,59742.000000000000000,CGSP,59742,59742,TRCA LANDS ( 36)
1748,4305994,378.000000000000000,CGSP,378,378,FLORENCE GELL PARK
1749,4305995,919.000000000000000,CGSP,919,919,SANDY BRUCE PARK
1750,4305996,1343.000000000000000,CGSP,1343,1343,HEARST CIRCLE PARKETTE
1751,4306007,909.000000000000000,CGSP,909,909,RUNNYMEDE PARK
1752,4306008,1497.000000000000000,CGSP,1497,1497,SAULTER STREET PARKETTE
1753,4306009,655.000000000000000,CGSP,655,655,LUSTED PARK
1754,4304788,311.000000000000000,CGSP,311,311,EARLSCOURT PARK
1755,4305930,528.000000000000000,CGSP,528,528,IRENE AVENUE PARKETTE
1756,4305965,459.000000000000000,CGSP,459,459,HARBOUR SQUARE PARK LANDS
1757,4306032,2069.000000000000000,CGSP,2069,2069,FAIRVIEW PUBLIC LIBRARY - Building Grounds
1758,4306033,483.000000000000000,CGSP,483,483,HIGH LEVEL PUMPING STATION AND PARK
1759,4306028,1407.000000000000000,CGSP,1407,1407,MAXWELL PARK
1760,4304817,1600.000000000000000,CGSP,1600,1600,YORK MILLS GARDENS
1761,4305966,929.000000000000000,CGSP,929,929,SCOTIA PARKETTE
1762,4305937,541.000000000000000,CGSP,541,541,MARIE BALDWIN PARK
1763,4305980,717.000000000000000,CGSP,717,717,MILL VALLEY PARK
1764,4304832,58945.000000000000000,CGSP,58945,58945,TORONTO ISLANDS - SOUTH ISLAND
1765,4305991,59818.000000000000000,CGSP,59818,59818,TRCA LANDS ( 58)
1766,4305970,1560.000000000000000,CGSP,1560,1560,VICTORIA PARK - EGLINTON PARKETTE
1767,4306038,270.000000000000000,CGSP,270,270,DEMPSEY PARK
1768,4304767,508.000000000000000,CGSP,508,508,HUMBER BAY PROMENADE PARK
1769,4306022,1052.000000000000000,CGSP,1052,1052,TOURNAMENT PARK
1770,4306023,1225.000000000000000,CGSP,1225,1225,CASSANDRA GREENBELT
1771,4305997,43002.000000000000000,CGSP,43002,43002,LAWRENCE HEIGHTS PARK
1772,4305998,1843.000000000000000,CGSP,1843,1843,LAWRENCE HEIGHTS COMMUNITY CENTRE - Building Ground
1773,4305946,241.000000000000000,CGSP,241,241,CRAIGLEIGH GARDENS
1774,4304789,1070.000000000000000,CGSP,1070,1070,VAN HORNE PARK
1775,4304790,44792.000000000000000,CGSP,44792,44792,GEORGE SYME COMMUNITY SCHOOL - Building Grounds
1776,4304791,1422.000000000000000,CGSP,1422,1422,MORRISH ROAD - Open Green Space
1777,4305931,39.000000000000000,CGSP,39,39,ANNIVERSARY PARK
1778,4305932,28862.000000000000000,CGSP,28862,28862,DAVID APPLETON COMMUNITY CENTRE - Building Grounds
1779,4306043,27846.000000000000000,CGSP,27846,27846,TORONTO TRACK AND FIELD CENTRE - Building Grounds
1780,4305977,27827.000000000000000,CGSP,27827,27827,ARMOUR HEIGHTS COMMUNITY CENTRE - Building Grounds
1781,4304818,1473.000000000000000,CGSP,1473,1473,QUEENS QUAY TRAFFIC ISLAND
1782,4304819,125.000000000000000,CGSP,125,125,BRIAR CREST PARK
1783,4305967,19.000000000000000,CGSP,19,19,ALEX MARCHETTI PARK
1784,4305938,452.000000000000000,CGSP,452,452,GWENDOLYN MACEWEN PARKETTE
1785,4305939,1205.000000000000000,CGSP,1205,1205,BREADALBANE PARK
1786,4305940,156.000000000000000,CGSP,156,156,CARSBROOKE PARK
1787,4305941,679.000000000000000,CGSP,679,679,MARIAN ENGEL PARK
1788,4306002,1275.000000000000000,CGSP,1275,1275,DRUMOAK ROAD PARKETTE
1789,4304843,1273.000000000000000,CGSP,1273,1273,DRAGONFLY CRESCENT DRAINAGE
1790,4305992,1146.000000000000000,CGSP,1146,1146,WOODBINE PARK
1791,4305971,1325.000000000000000,CGSP,1325,1325,GLEBE MANOR SQUARE
1792,4305972,537.000000000000000,CGSP,537,537,JACK GOODLAD PARK
1793,4305973,237.000000000000000,CGSP,237,237,COXWELL AVENUE PLAYGROUND
1794,4306044,852.000000000000000,CGSP,852,852,RAMSDEN PARK
1795,4306045,490.000000000000000,CGSP,490,490,HILLCREST PARK
1796,4305947,664.000000000000000,CGSP,664,664,MAIN SEWAGE TREATMENT PLAYGROUND
1797,4305948,883.000000000000000,CGSP,883,883,ROBERTSON DAVIES PARK
1798,4304768,59710.000000000000000,CGSP,59710,59710,TRCA LANDS (  9)
1799,4304769,207.000000000000000,CGSP,207,207,CLIFFWOOD PARK
1800,4306024,467.000000000000000,CGSP,467,467,HARWOOD PARK
1801,4306025,12.000000000000000,CGSP,12,12,ALBERT CAMPBELL SQUARE
1802,4305999,1190.000000000000000,CGSP,1190,1190,BENNETT PARK
1803,4306000,1503.000000000000000,CGSP,1503,1503,SEELEY GREENBELT
1804,4304786,945.000000000000000,CGSP,945,945,SHEPTON WAY PARK
1805,4304792,999.000000000000000,CGSP,999,999,STARRY PARK
1806,4304793,59715.000000000000000,CGSP,59715,59715,TRCA LANDS ( 14)
1807,4304820,54.000000000000000,CGSP,54,54,AVONDALE PARK
1808,4305933,963.000000000000000,CGSP,963,963,SMITHFIELD PARK
1809,4305934,1363.000000000000000,CGSP,1363,1363,J.A. LESLIE TOT LOT
1810,4305935,41065.000000000000000,CGSP,41065,41065,SPADINA MUSEUM - HISTORIC HOUSE AND GARDENS - Building Grounds
1811,4306036,1381.000000000000000,CGSP,1381,1381,KIWANIS PARKETTE
1812,4306037,1331.000000000000000,CGSP,1331,1331,GRACEY BLVD ISLANDS
1813,4304814,568.000000000000000,CGSP,568,568,KEELE RESERVOIR
1814,4305146,13.000000000000000,CGSP,13,13,ALBERT CROSLAND PARK
1815,4305147,569.000000000000000,CGSP,569,569,KEELE - MULOCK PARKETTE
1816,4305252,1201.000000000000000,CGSP,1201,1201,BOBBIE ROSENFELD PARK
1817,4305253,560.000000000000000,CGSP,560,560,JOSEPH WORKMAN PARK
1818,4305254,677.000000000000000,CGSP,677,677,MARGARET FAIRLEY PARK
1819,4306459,872.000000000000000,CGSP,872,872,RICHMOND PARK
1820,4306460,899.000000000000000,CGSP,899,899,WOODLANDS PARK
1821,4305152,1091.000000000000000,CGSP,1091,1091,WATER'S EDGE PROMENADE
1822,4305153,178.000000000000000,CGSP,178,178,CHANDOS PARK SOUTH
1823,4305154,1077.000000000000000,CGSP,1077,1077,VILLAGE OF YORKVILLE PARK
1824,4305155,1102.000000000000000,CGSP,1102,1102,WEST DEANE PARK
1825,4305272,59783.000000000000000,CGSP,59783,59783,TRCA LANDS ( 41)
1826,4305273,59802.000000000000000,CGSP,59802,59802,TRCA LANDS ( 42)
1827,4305274,59803.000000000000000,CGSP,59803,59803,TRCA LANDS ( 43)
1828,4305275,59804.000000000000000,CGSP,59804,59804,TRCA LANDS ( 44)
1829,4305276,59806.000000000000000,CGSP,59806,59806,TRCA LANDS ( 46)
1830,4305277,59807.000000000000000,CGSP,59807,59807,TRCA LANDS ( 47)
1831,4305278,59808.000000000000000,CGSP,59808,59808,TRCA LANDS ( 48)
1832,4305279,521.000000000000000,CGSP,521,521,HURON STREET PLAYGROUND
1833,4305280,1574.000000000000000,CGSP,1574,1574,WESTON - ST. PHILLIPS PARKETTE
1834,4305281,754.000000000000000,CGSP,754,754,NICOL MACNICOL PARKETTE
1835,4305282,1367.000000000000000,CGSP,1367,1367,JOHN STREET PARKETTE
1836,4305188,1360.000000000000000,CGSP,1360,1360,ISLINGTON HEIGHTS PARK
1837,4305189,447.000000000000000,CGSP,447,447,GUILD PARK AND GARDENS
1838,4305195,774.000000000000000,CGSP,774,774,OAK STREET PARK
1839,4305196,1552.000000000000000,CGSP,1552,1552,TWYFORD RD TRAFFIC ISLAND
1840,4305296,908.000000000000000,CGSP,908,908,RUNNEYMEDE LANDS
1841,4305297,799.000000000000000,CGSP,799,799,MATTY ECKLER PLAYGROUND
1842,4305298,1320.000000000000000,CGSP,1320,1320,GERRARD - CARLAW TRAFFIC ISLAND
1843,4305299,27848.000000000000000,CGSP,27848,27848,WELLESLEY COMMUNITY CENTRE - Building Grounds
1844,4306250,393.000000000000000,CGSP,393,393,GAFFNEY PARK
1845,4306251,403.000000000000000,CGSP,403,403,GEORGE HISLOP PARK
1846,4306252,1501.000000000000000,CGSP,1501,1501,SCARLETT - ST. CLAIR PARKETTE
1847,4306253,916.000000000000000,CGSP,916,916,SALLY BIRD PARK
1848,4306254,915.000000000000000,CGSP,915,915,SALEM PARKETTE
1849,4306255,58304.000000000000000,CGSP,58304,58304,35 DE BOERS AVE
1850,4305256,1477.000000000000000,CGSP,1477,1477,REDBANK GREENBELT
1851,4305257,352.000000000000000,CGSP,352,352,EVERGREEN GARDENS PARK
1852,4305258,59762.000000000000000,CGSP,59762,59762,TRCA LANDS ( 39)
1853,4305259,59782.000000000000000,CGSP,59782,59782,TRCA LANDS ( 40)
1854,4305260,1513.000000000000000,CGSP,1513,1513,SPADINA ROAD PARK
1855,4305381,17.000000000000000,CGSP,17,17,ALDERWOOD MEMORIAL PARK
1856,4305382,44808.000000000000000,CGSP,44808,44808,ARCHBISHOP ROMERO CATHOLIC SECONDARY SCHOOL - Building Grounds
1857,4305383,44785.000000000000000,CGSP,44785,44785,CLIFFWOOD MANOR - T.C.H. - Building Grounds
1858,4305384,44788.000000000000000,CGSP,44788,44788,EAST SCARBOROUGH STOREFRONT - Building Grounds
1859,4305385,58462.000000000000000,CGSP,58462,58462,ARC PARK
1860,4305386,28822.000000000000000,CGSP,28822,28822,AVONSHIRE PARK
1861,4305300,978.000000000000000,CGSP,978,978,ST. ALBAN'S SQUARE
1862,4305301,673.000000000000000,CGSP,673,673,MAPLE LEAF FOREVER PARK
1863,4305295,1471.000000000000000,CGSP,1471,1471,QUEEN STREET PRESBYTERIAN CHURCH GROUNDS - Building Grounds
1864,4306325,549.000000000000000,CGSP,549,549,JIM MCPHERSON PARK
1865,4306326,1459.000000000000000,CGSP,1459,1459,PERCY PARK
1866,4306327,256.000000000000000,CGSP,256,256,DANFORTH GARDENS PARK
1867,4306328,871.000000000000000,CGSP,871,871,RICARDO PARKETTE
1868,4306329,856.000000000000000,CGSP,856,856,RAVENSCREST PARK
1869,4306330,59820.000000000000000,CGSP,59820,59820,TRCA LANDS ( 60)
1870,4305354,113.000000000000000,CGSP,113,113,REKAI FAMILY PARKETTE
1871,4305355,1066.000000000000000,CGSP,1066,1066,TURPIN AVENUE PARK
1872,4305356,226.000000000000000,CGSP,226,226,CONNORVALE PARK
1873,4305357,722.000000000000000,CGSP,722,722,MIMICO MEMORIAL PARK
1874,4305358,494.000000000000000,CGSP,494,494,HILLSIDE PARK
1875,4305353,1009.000000000000000,CGSP,1009,1009,SUNNYBROOK PARK
1876,4305432,82.000000000000000,CGSP,82,82,BELMAR PARK
1877,4305176,1340.000000000000000,CGSP,1340,1340,HARTFIELD COURT PARKETTE
1878,4305399,1868.000000000000000,CGSP,1868,1868,MCCOWAN DISTRICT PARK
1879,4306399,1558.000000000000000,CGSP,1558,1558,VALECREST PARK
1880,4306400,97.000000000000000,CGSP,97,97,BEVERLY GLEN PARK
1881,4306401,592.000000000000000,CGSP,592,592,KNOTT PARK
1882,4306461,59716.000000000000000,CGSP,59716,59716,TRCA LANDS ( 15)
1883,4306462,1335.000000000000000,CGSP,1335,1335,MAPLEHURST PARK
1884,4305471,1445.000000000000000,CGSP,1445,1445,OLD PARK ROAD TRAFFIC ISLAND
1885,4305472,32809.000000000000000,CGSP,32809,32809,STOFFEL DRIVE ALLOTMENT GARDENS
1886,4305473,683.000000000000000,CGSP,683,683,MARTINGROVE GARDENS PARK
1887,4305474,196.000000000000000,CGSP,196,196,CHORLEY PARK
1888,4305475,1279.000000000000000,CGSP,1279,1279,DUNSTABLE CUL-DE-SAC
1889,4305177,1041.000000000000000,CGSP,1041,1041,TIVERTON AVENUE PARKETTE
1890,4305178,932.000000000000000,CGSP,932,932,SEATON PARK
1891,4305179,900.000000000000000,CGSP,900,900,ROUNDHOUSE PARK
1892,4305180,577.000000000000000,CGSP,577,577,KENWAY PARK
1893,4305181,253.000000000000000,CGSP,253,253,DALRYMPLE PARK
1894,4305182,404.000000000000000,CGSP,404,404,GEORGE WEBSTER PARK
1895,4305283,8.000000000000000,CGSP,8,8,AGNES MACPHAIL SQUARE
1896,4305284,1038.000000000000000,CGSP,1038,1038,TICHESTER PARK
1897,4305433,1314.000000000000000,CGSP,1314,1314,GARLAND PARK
1898,4305434,250.000000000000000,CGSP,250,250,CURTIN PARK
1899,4305435,659.000000000000000,CGSP,659,659,LYTTON PARK
1900,4305436,870.000000000000000,CGSP,870,870,REXLINGTON PARK
1901,4305437,621.000000000000000,CGSP,621,621,LEONARD LINTON PARK
1902,4305438,387.000000000000000,CGSP,387,387,FRASERWOOD PARK
1903,4306463,335.000000000000000,CGSP,335,335,ELLERSLIE PARK
1904,4306464,1464.000000000000000,CGSP,1464,1464,PINERY PARK
1905,4306465,519.000000000000000,CGSP,519,519,HUNTSMILL PARK
1906,4306256,44182.000000000000000,CGSP,44182,44182,BATHURST QUAY PARKS YARD - Building Grounds
1907,4305156,130.000000000000000,CGSP,130,130,BRISTOL AVENUE PARKETTE WEST
1908,4305157,539.000000000000000,CGSP,539,539,JAMES GARDENS
1909,4305158,840.000000000000000,CGSP,840,840,PRINCESS MARGARET PARK
1910,4305159,34722.000000000000000,CGSP,34722,34722,METROPOLITAN UNITED CHURCH GROUNDS - Building Grounds
1911,4305261,415.000000000000000,CGSP,415,415,GLEN CEDAR PARK
1912,4305262,252.000000000000000,CGSP,252,252,DALLINGTON PARK
1913,4305263,44.000000000000000,CGSP,44,44,ARENA GARDENS
1914,4305264,739.000000000000000,CGSP,739,739,MOSS PARK
1915,4305285,775.000000000000000,CGSP,775,775,OAKCREST PARKETTE
1916,4305286,958.000000000000000,CGSP,958,958,SIR WINSTON CHURCHILL PARK
1917,4305287,1044.000000000000000,CGSP,1044,1044,TOPCLIFF PARK
1918,4305387,28823.000000000000000,CGSP,28823,28823,AVONSHIRE PARKETTE
1919,4305197,608.000000000000000,CGSP,608,608,LAUGHLIN PARK
1920,4305198,654.000000000000000,CGSP,654,654,LUCY TOT LOT
1921,4305199,578.000000000000000,CGSP,578,578,KENWORTHY PARK
1922,4305200,413.000000000000000,CGSP,413,413,GLEDHILL PARK
1923,4305201,11927.000000000000000,CGSP,11927,11927,OAKRIDGE SENIORS BOCEE CLUB - Building Grounds
1924,4305202,1290.000000000000000,CGSP,1290,1290,EGLINTON - GILBERT PARKETTE
1925,4306231,98.000000000000000,CGSP,98,98,BICKFORD PARK
1926,4306257,563.000000000000000,CGSP,563,563,JOYCE TRIMMER PARK
1927,4306258,44791.000000000000000,CGSP,44791,44791,GEORGE HARVEY COLLEGIATE INSTITUTE - Building Grounds
1928,4306259,2062.000000000000000,CGSP,2062,2062,DON MILLS LIBRARY - Building Grounds
1929,4306260,31519.000000000000000,CGSP,31519,31519,ANNETTE COMMUNITY RECREATION CENTRE - Building Grounds
1930,4306332,1316.000000000000000,CGSP,1316,1316,GATEWAY GREENBELT
1931,4306333,1894.000000000000000,CGSP,1894,1894,OATES PARK
1932,4305265,1541.000000000000000,CGSP,1541,1541,TOMMY THOMPSON PARK
1933,4305266,969.000000000000000,CGSP,969,969,SONYA'S PARK
1934,4305267,923.000000000000000,CGSP,923,923,SCARBOROUGH HEIGHTS PARK
1935,4305268,493.000000000000000,CGSP,493,493,HILLSDALE AVENUE PARKETTE
1936,4305359,1414.000000000000000,CGSP,1414,1414,MILES ROAD END PARKETTE
1937,4305360,109.000000000000000,CGSP,109,109,BISSET PARK
1938,4305361,595.000000000000000,CGSP,595,595,LAKE CRESCENT PARK
1939,4305362,27837.000000000000000,CGSP,27837,27837,HORNER AVENUE SENIORS CENTRE - Building Grounds
1940,4305363,1258.000000000000000,CGSP,1258,1258,DAN IANNUZZI PARK
1941,4305364,2073.000000000000000,CGSP,2073,2073,FRED YOUNG PARK
1942,4305365,1021.000000000000000,CGSP,1021,1021,HOWARD TALBOT PARK
1943,4305366,922.000000000000000,CGSP,922,922,SCARBORO CRESCENT PARK
1944,4305367,1017.000000000000000,CGSP,1017,1017,SWEENEY PARK
1945,4305368,24.000000000000000,CGSP,24,24,ALEXANDRA PARK
1946,4305388,59608.000000000000000,CGSP,59608,59608,BEECROFT LINEAR PARK
1947,4305389,306.000000000000000,CGSP,306,306,DUNN AVENUE PARKETTE
1948,4305390,895.000000000000000,CGSP,895,895,ROTARY PEACE PARK
1949,4305391,44797.000000000000000,CGSP,44797,44797,LESCON PUBLIC SCHOOL - Building Grounds
1950,4305392,419.000000000000000,CGSP,419,419,GLEN PARK
1951,4305393,302.000000000000000,CGSP,302,302,DUNDAS - ST.CLARENS PARKETTE
1952,4305394,598.000000000000000,CGSP,598,598,LAKEVIEW AVENUE PARKETTE
1953,4304441,1565.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1954,4304444,417.000000000000000,CGSP, ,3026,CITY WIDE OPEN SPACE
1955,4306232,1055.000000000000000,CGSP,1055,1055,TRETHEWEY PARK EAST
1956,4306265,389.000000000000000,CGSP,389,389,FROST PARK
1957,4306266,670.000000000000000,CGSP,670,670,MANCHESTER PARK
1958,4306267,11.000000000000000,CGSP,11,11,ALAN - OXFORD PARKETTE
1959,4306268,22.000000000000000,CGSP,22,22,ALEXANDER PARK
1960,4306269,596.000000000000000,CGSP,596,596,LAKESHORE BOULEVARD PARKLANDS
1961,4306270,912.000000000000000,CGSP,912,912,SACKVILLE PLAYGROUND
1962,4306337,354.000000000000000,CGSP,354,354,FAIRBANK MEMORIAL PARK
1963,4306338,251.000000000000000,CGSP,251,251,CY TOWNSEND PARK
1964,4305369,970.000000000000000,CGSP,970,970,SORAUREN AVENUE PARK
1965,4305370,1104.000000000000000,CGSP,1104,1104,WEST HUMBER PARKLAND
1966,4305428,1636.000000000000000,CGSP,1636,1636,BEECHGROVE PARK
1967,4305429,1632.000000000000000,CGSP,1632,1632,BAYVIEW PARKETTE
1968,4305430,31505.000000000000000,CGSP,31505,31505,CENTRAL SERVICES PARK YARD
1969,4305462,239.000000000000000,CGSP,239,239,COXWELL RAVINE PARK
1970,4305463,59846.000000000000000,CGSP,59846,59846,TRCA LANDS ( 85)
1971,4305460,583.000000000000000,CGSP,583,583,KINGSGROVE BOULEVARD TRAFFIC ISLAND
1972,4305461,1578.000000000000000,CGSP,1578,1578,WESTVIEW GREENBELT
1973,4305185,757.000000000000000,CGSP,757,757,NORDHEIMER RAVINE
1974,4304445,451.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
1975,4304446,544.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
1976,4304442,816.000000000000000,CGSP, ,3017,CITY WIDE OPEN SPACE
1977,4306233,1985.000000000000000,CGSP,1985,1985,TAM O'SHANTER GOLF COURSE
1978,4306234,436.000000000000000,CGSP,436,436,GRAND AVENUE PARK
1979,4306405,59709.000000000000000,CGSP,59709,59709,TRCA LANDS (  8)
1980,4306406,1204.000000000000000,CGSP,1204,1204,BOYINGTON PROPERTY
1981,4305160,1049.000000000000000,CGSP,1049,1049,TORONTO WATERFRONT PARK
1982,4305161,246.000000000000000,CGSP,246,246,CRUICKSHANK PARK
1983,4305162,686.000000000000000,CGSP,686,686,MASARYK PARK
1984,4305163,1242.000000000000000,CGSP,1242,1242,COE HILL DRIVE PARKETTE
1985,4305186,911.000000000000000,CGSP,911,911,RYERSON COMMUNITY PARK
1986,4305187,629.000000000000000,CGSP,629,629,LILLIAN H. SMITH PARK
1987,4305183,889.000000000000000,CGSP,889,889,ROSEDALE PARK
1988,4305184,1324.000000000000000,CGSP,1324,1324,GLADHURST PARK
1989,4305289,682.000000000000000,CGSP,682,682,MARKET LANE PARK
1990,4306235,11978.000000000000000,CGSP,11978,11978,PARKDALE HEALTH CENTRE - Building Grounds
1991,4306236,31603.000000000000000,CGSP,31603,31603,ORIOLE YARD
1992,4306237,31884.000000000000000,CGSP,31884,31884,WESBURN MANOR - Building Grounds
1993,4306238,32810.000000000000000,CGSP,32810,32810,CORNELL CAMPBELL HOUSE - Building Grounds
1994,4306239,59822.000000000000000,CGSP,59822,59822,TRCA LANDS ( 61)
